ID,Comune,Provincia,Tipologia,Nome,Via,Citta,CAP,mail,Telefono
1165,100005,100,Bottega,Macelleria Giagnoni Srl,Via Dei Ciliani 122,Prato,59100,enrico.giagnoni@fastwebnet.it,0057  4-466752
1166,100005,100,Bottega,Falciani Carni,Via Medaglie D'oro 20/bc,Prato,59100,effefalciani@alice.it,0574  465717
1167,100005,100,Bottega,Enogastronomia Biesse Frutta E Verdura,"Via Pagli, 17/19",Prato,59100,info@alimentaribiesse.com,0574  461885
1168,100005,100,Bottega,Alimentari Roccabianca,Via Busento 2,Prato,59100,alimentariroccabianca@virgilio.it,0574  462839
1169,100005,100,Ristorante,Osteria Le Cento Buche,"Via Degli Abatoni, 9/7","Santa Lucia, Prato",59100,lecentobuche@gmail.com,0057  4694312-3208960895
1170,100005,100,Ristorante,Il Decanter,"Via F. Carlesi, 23",Prato,59100,info@decanteristorante.it,0574  475476
1171,100005,100,Bottega,Alimentari Meucci,Via Bologna 515/a,"Santa Lucia, Prato",59100,alessandro.ale64@gmail.com,057  4/466030
1172,100007,100,Bottega,Alimentari Tacconi,"Via Roma, 85","S. Quirico, Vernio",59024,paola.tacconi@alice.it,333  9475768
1173,100001,100,Bottega,Macelleria E Salumificio Trono,Via Della Chiesa 4,Cantagallo,59025,montini.giacomo@virgilio.it,0574 981722
1174,51041,51,Bottega,Macelleria Orlandi,Via Circonvallazione,Pratovecchio,52017,boccalini@confcommercio.ar.it,0575 583452
1175,48052,48,Ristorante,Ristorante Toscana,Vai San Biagio 2,Figline Valdarno,50063,info@albergo-toscana.com,0559 51424
1176,48004,48,Ristorante,Ristorante Degli Artisti Di Margheri Donatella,"Piazza Romagnoli, 1",Borgo San Lorenzo,50032,info@gliartistiristorante.com,055 8457707
1177,50041,50,Ristorante,Osteria Piandilaura,Viale Karol Wojtyla 3,"Laura, Lorenzana",56043,lanzaraffaele@alice.it,050662610 – 3296383807
1178,50041,50,Ristorante,La Taverna Dei Ghiottoni,"Via B. Buozzi, 41","Tremoleto, Lorenzana",56043,gianni_n@live.it,050 662626 -  348 2974173
1179,50040,50,Ristorante,Ristorante Il Merlo,"Piazza Minati, 5",Casciana Terme,56034,info@ristoranteilmerlo.it,0587 644040
1180,50040,50,Ristorante,Ristorante Il Merlo,Piazza C.minati 5,Casciana Terme,56034,info@ristoranteilmerlo.it,0587 644040
1181,50040,50,Ristorante,Antica Osteria Al Castello,"Piazza Matteotti, 9/13",Lari,56035,info@anticaosteriadilari.it,0587 687868
