id,id_ristorante,ristorante_id,categoria,nome,prezzo,currency
5,732,732,Dessert,Tiramisu,8,EUR
1,733,733,Starters,Insalata,4,EUR
2,733,733,Primi,Pici al ragù di cinghiale,8,EUR
3,733,733,Secondi,Carne,15,EUR
4,733,733,Drink,Vino Locale,6,EUR
5,733,733,Dessert,Tiramisu,8,EUR
1,734,734,Starters,Insalata,4,EUR
2,734,734,Primi,Pici al ragù di cinghiale,8,EUR
3,734,734,Secondi,Carne,15,EUR
4,734,734,Drink,Vino Locale,6,EUR
5,734,734,Dessert,Tiramisu,8,EUR
1,735,735,Starters,Insalata,4,EUR
2,735,735,Primi,Pici al ragù di cinghiale,8,EUR
3,735,735,Secondi,Carne,15,EUR
4,735,735,Drink,Vino Locale,6,EUR
5,735,735,Dessert,Tiramisu,8,EUR
1,736,736,Starters,Insalata,4,EUR
2,736,736,Primi,Pici al ragù di cinghiale,8,EUR
3,736,736,Secondi,Carne,15,EUR
4,736,736,Drink,Vino Locale,6,EUR
5,736,736,Dessert,Tiramisu,8,EUR
1,737,737,Starters,Insalata,4,EUR
2,737,737,Primi,Pici al ragù di cinghiale,8,EUR
3,737,737,Secondi,Carne,15,EUR
4,737,737,Drink,Vino Locale,6,EUR
5,737,737,Dessert,Tiramisu,8,EUR
1,738,738,Starters,Insalata,4,EUR
2,738,738,Primi,Pici al ragù di cinghiale,8,EUR
3,738,738,Secondi,Carne,15,EUR
4,738,738,Drink,Vino Locale,6,EUR
5,738,738,Dessert,Tiramisu,8,EUR
1,739,739,Starters,Insalata,4,EUR
2,739,739,Primi,Pici al ragù di cinghiale,8,EUR
3,739,739,Secondi,Carne,15,EUR
4,739,739,Drink,Vino Locale,6,EUR
5,739,739,Dessert,Tiramisu,8,EUR
1,740,740,Starters,Insalata,4,EUR
2,740,740,Primi,Pici al ragù di cinghiale,8,EUR
3,740,740,Secondi,Carne,15,EUR
4,740,740,Drink,Vino Locale,6,EUR
5,740,740,Dessert,Tiramisu,8,EUR
1,741,741,Starters,Insalata,4,EUR
2,741,741,Primi,Pici al ragù di cinghiale,8,EUR
3,741,741,Secondi,Carne,15,EUR
4,741,741,Drink,Vino Locale,6,EUR
5,741,741,Dessert,Tiramisu,8,EUR
1,742,742,Starters,Insalata,4,EUR
2,742,742,Primi,Pici al ragù di cinghiale,8,EUR
3,742,742,Secondi,Carne,15,EUR
4,742,742,Drink,Vino Locale,6,EUR
5,742,742,Dessert,Tiramisu,8,EUR
1,743,743,Starters,Insalata,4,EUR
2,743,743,Primi,Pici al ragù di cinghiale,8,EUR
3,743,743,Secondi,Carne,15,EUR
4,743,743,Drink,Vino Locale,6,EUR
5,743,743,Dessert,Tiramisu,8,EUR
1,744,744,Starters,Insalata,4,EUR
2,744,744,Primi,Pici al ragù di cinghiale,8,EUR
3,744,744,Secondi,Carne,15,EUR
4,744,744,Drink,Vino Locale,6,EUR
5,744,744,Dessert,Tiramisu,8,EUR
1,745,745,Starters,Insalata,4,EUR
2,745,745,Primi,Pici al ragù di cinghiale,8,EUR
3,745,745,Secondi,Carne,15,EUR
4,745,745,Drink,Vino Locale,6,EUR
5,745,745,Dessert,Tiramisu,8,EUR
1,746,746,Starters,Insalata,4,EUR
2,746,746,Primi,Pici al ragù di cinghiale,8,EUR
3,746,746,Secondi,Carne,15,EUR
4,746,746,Drink,Vino Locale,6,EUR
5,746,746,Dessert,Tiramisu,8,EUR
1,747,747,Starters,Insalata,4,EUR
2,747,747,Primi,Pici al ragù di cinghiale,8,EUR
3,747,747,Secondi,Carne,15,EUR
4,747,747,Drink,Vino Locale,6,EUR
5,747,747,Dessert,Tiramisu,8,EUR
1,748,748,Starters,Insalata,4,EUR
2,748,748,Primi,Pici al ragù di cinghiale,8,EUR
3,748,748,Secondi,Carne,15,EUR
4,748,748,Drink,Vino Locale,6,EUR
5,748,748,Dessert,Tiramisu,8,EUR
1,749,749,Starters,Insalata,4,EUR
2,749,749,Primi,Pici al ragù di cinghiale,8,EUR
3,749,749,Secondi,Carne,15,EUR
4,749,749,Drink,Vino Locale,6,EUR
5,749,749,Dessert,Tiramisu,8,EUR
1,750,750,Starters,Insalata,4,EUR
2,750,750,Primi,Pici al ragù di cinghiale,8,EUR
3,750,750,Secondi,Carne,15,EUR
4,750,750,Drink,Vino Locale,6,EUR
5,750,750,Dessert,Tiramisu,8,EUR
1,751,751,Starters,Insalata,4,EUR
2,751,751,Primi,Pici al ragù di cinghiale,8,EUR
3,751,751,Secondi,Carne,15,EUR
4,751,751,Drink,Vino Locale,6,EUR
5,751,751,Dessert,Tiramisu,8,EUR
1,752,752,Starters,Insalata,4,EUR
2,752,752,Primi,Pici al ragù di cinghiale,8,EUR
3,752,752,Secondi,Carne,15,EUR
4,752,752,Drink,Vino Locale,6,EUR
5,752,752,Dessert,Tiramisu,8,EUR
1,753,753,Starters,Insalata,4,EUR
2,753,753,Primi,Pici al ragù di cinghiale,8,EUR
3,753,753,Secondi,Carne,15,EUR
4,753,753,Drink,Vino Locale,6,EUR
5,753,753,Dessert,Tiramisu,8,EUR
1,754,754,Starters,Insalata,4,EUR
2,754,754,Primi,Pici al ragù di cinghiale,8,EUR
3,754,754,Secondi,Carne,15,EUR
4,754,754,Drink,Vino Locale,6,EUR
5,754,754,Dessert,Tiramisu,8,EUR
1,755,755,Starters,Insalata,4,EUR
2,755,755,Primi,Pici al ragù di cinghiale,8,EUR
3,755,755,Secondi,Carne,15,EUR
4,755,755,Drink,Vino Locale,6,EUR
5,755,755,Dessert,Tiramisu,8,EUR
1,756,756,Starters,Insalata,4,EUR
2,756,756,Primi,Pici al ragù di cinghiale,8,EUR
3,756,756,Secondi,Carne,15,EUR
4,756,756,Drink,Vino Locale,6,EUR
5,756,756,Dessert,Tiramisu,8,EUR
1,757,757,Starters,Insalata,4,EUR
2,757,757,Primi,Pici al ragù di cinghiale,8,EUR
3,757,757,Secondi,Carne,15,EUR
4,757,757,Drink,Vino Locale,6,EUR
5,757,757,Dessert,Tiramisu,8,EUR
1,758,758,Starters,Insalata,4,EUR
2,758,758,Primi,Pici al ragù di cinghiale,8,EUR
3,758,758,Secondi,Carne,15,EUR
4,758,758,Drink,Vino Locale,6,EUR
5,758,758,Dessert,Tiramisu,8,EUR
1,759,759,Starters,Insalata,4,EUR
2,759,759,Primi,Pici al ragù di cinghiale,8,EUR
3,759,759,Secondi,Carne,15,EUR
4,759,759,Drink,Vino Locale,6,EUR
5,759,759,Dessert,Tiramisu,8,EUR
1,760,760,Starters,Insalata,4,EUR
2,760,760,Primi,Pici al ragù di cinghiale,8,EUR
3,760,760,Secondi,Carne,15,EUR
4,760,760,Drink,Vino Locale,6,EUR
5,760,760,Dessert,Tiramisu,8,EUR
1,761,761,Starters,Insalata,4,EUR
2,761,761,Primi,Pici al ragù di cinghiale,8,EUR
3,761,761,Secondi,Carne,15,EUR
4,761,761,Drink,Vino Locale,6,EUR
5,761,761,Dessert,Tiramisu,8,EUR
1,762,762,Starters,Insalata,4,EUR
2,762,762,Primi,Pici al ragù di cinghiale,8,EUR
3,762,762,Secondi,Carne,15,EUR
4,762,762,Drink,Vino Locale,6,EUR
5,762,762,Dessert,Tiramisu,8,EUR
1,763,763,Starters,Insalata,4,EUR
2,763,763,Primi,Pici al ragù di cinghiale,8,EUR
3,763,763,Secondi,Carne,15,EUR
4,763,763,Drink,Vino Locale,6,EUR
5,763,763,Dessert,Tiramisu,8,EUR
1,764,764,Starters,Insalata,4,EUR
2,764,764,Primi,Pici al ragù di cinghiale,8,EUR
3,764,764,Secondi,Carne,15,EUR
4,764,764,Drink,Vino Locale,6,EUR
5,764,764,Dessert,Tiramisu,8,EUR
1,765,765,Starters,Insalata,4,EUR
2,765,765,Primi,Pici al ragù di cinghiale,8,EUR
3,765,765,Secondi,Carne,15,EUR
4,765,765,Drink,Vino Locale,6,EUR
5,765,765,Dessert,Tiramisu,8,EUR
1,766,766,Starters,Insalata,4,EUR
2,766,766,Primi,Pici al ragù di cinghiale,8,EUR
3,766,766,Secondi,Carne,15,EUR
4,766,766,Drink,Vino Locale,6,EUR
5,766,766,Dessert,Tiramisu,8,EUR
1,767,767,Starters,Insalata,4,EUR
2,767,767,Primi,Pici al ragù di cinghiale,8,EUR
3,767,767,Secondi,Carne,15,EUR
4,767,767,Drink,Vino Locale,6,EUR
5,767,767,Dessert,Tiramisu,8,EUR
1,768,768,Starters,Insalata,4,EUR
2,768,768,Primi,Pici al ragù di cinghiale,8,EUR
3,768,768,Secondi,Carne,15,EUR
4,768,768,Drink,Vino Locale,6,EUR
5,768,768,Dessert,Tiramisu,8,EUR
1,769,769,Starters,Insalata,4,EUR
2,769,769,Primi,Pici al ragù di cinghiale,8,EUR
3,769,769,Secondi,Carne,15,EUR
4,769,769,Drink,Vino Locale,6,EUR
5,769,769,Dessert,Tiramisu,8,EUR
1,770,770,Starters,Insalata,4,EUR
2,770,770,Primi,Pici al ragù di cinghiale,8,EUR
3,770,770,Secondi,Carne,15,EUR
4,770,770,Drink,Vino Locale,6,EUR
5,770,770,Dessert,Tiramisu,8,EUR
1,771,771,Starters,Insalata,4,EUR
2,771,771,Primi,Pici al ragù di cinghiale,8,EUR
3,771,771,Secondi,Carne,15,EUR
4,771,771,Drink,Vino Locale,6,EUR
5,771,771,Dessert,Tiramisu,8,EUR
1,772,772,Starters,Insalata,4,EUR
2,772,772,Primi,Pici al ragù di cinghiale,8,EUR
3,772,772,Secondi,Carne,15,EUR
4,772,772,Drink,Vino Locale,6,EUR
5,772,772,Dessert,Tiramisu,8,EUR
1,773,773,Starters,Insalata,4,EUR
2,773,773,Primi,Pici al ragù di cinghiale,8,EUR
3,773,773,Secondi,Carne,15,EUR
4,773,773,Drink,Vino Locale,6,EUR
5,773,773,Dessert,Tiramisu,8,EUR
1,774,774,Starters,Insalata,4,EUR
2,774,774,Primi,Pici al ragù di cinghiale,8,EUR
3,774,774,Secondi,Carne,15,EUR
4,774,774,Drink,Vino Locale,6,EUR
5,774,774,Dessert,Tiramisu,8,EUR
1,775,775,Starters,Insalata,4,EUR
2,775,775,Primi,Pici al ragù di cinghiale,8,EUR
3,775,775,Secondi,Carne,15,EUR
4,775,775,Drink,Vino Locale,6,EUR
5,775,775,Dessert,Tiramisu,8,EUR
1,776,776,Starters,Insalata,4,EUR
2,776,776,Primi,Pici al ragù di cinghiale,8,EUR
3,776,776,Secondi,Carne,15,EUR
4,776,776,Drink,Vino Locale,6,EUR
5,776,776,Dessert,Tiramisu,8,EUR
1,777,777,Starters,Insalata,4,EUR
2,777,777,Primi,Pici al ragù di cinghiale,8,EUR
3,777,777,Secondi,Carne,15,EUR
4,777,777,Drink,Vino Locale,6,EUR
5,777,777,Dessert,Tiramisu,8,EUR
1,778,778,Starters,Insalata,4,EUR
2,778,778,Primi,Pici al ragù di cinghiale,8,EUR
3,778,778,Secondi,Carne,15,EUR
4,778,778,Drink,Vino Locale,6,EUR
5,778,778,Dessert,Tiramisu,8,EUR
1,779,779,Starters,Insalata,4,EUR
2,779,779,Primi,Pici al ragù di cinghiale,8,EUR
3,779,779,Secondi,Carne,15,EUR
4,779,779,Drink,Vino Locale,6,EUR
5,779,779,Dessert,Tiramisu,8,EUR
1,780,780,Starters,Insalata,4,EUR
2,780,780,Primi,Pici al ragù di cinghiale,8,EUR
3,780,780,Secondi,Carne,15,EUR
4,780,780,Drink,Vino Locale,6,EUR
5,780,780,Dessert,Tiramisu,8,EUR
1,781,781,Starters,Insalata,4,EUR
2,781,781,Primi,Pici al ragù di cinghiale,8,EUR
3,781,781,Secondi,Carne,15,EUR
4,781,781,Drink,Vino Locale,6,EUR
5,781,781,Dessert,Tiramisu,8,EUR
1,782,782,Starters,Insalata,4,EUR
2,782,782,Primi,Pici al ragù di cinghiale,8,EUR
3,782,782,Secondi,Carne,15,EUR
4,782,782,Drink,Vino Locale,6,EUR
5,782,782,Dessert,Tiramisu,8,EUR
1,783,783,Starters,Insalata,4,EUR
2,783,783,Primi,Pici al ragù di cinghiale,8,EUR
3,783,783,Secondi,Carne,15,EUR
4,783,783,Drink,Vino Locale,6,EUR
5,783,783,Dessert,Tiramisu,8,EUR
1,784,784,Starters,Insalata,4,EUR
2,784,784,Primi,Pici al ragù di cinghiale,8,EUR
3,784,784,Secondi,Carne,15,EUR
4,784,784,Drink,Vino Locale,6,EUR
5,784,784,Dessert,Tiramisu,8,EUR
1,785,785,Starters,Insalata,4,EUR
2,785,785,Primi,Pici al ragù di cinghiale,8,EUR
3,785,785,Secondi,Carne,15,EUR
4,785,785,Drink,Vino Locale,6,EUR
5,785,785,Dessert,Tiramisu,8,EUR
1,786,786,Starters,Insalata,4,EUR
2,786,786,Primi,Pici al ragù di cinghiale,8,EUR
3,786,786,Secondi,Carne,15,EUR
4,786,786,Drink,Vino Locale,6,EUR
5,786,786,Dessert,Tiramisu,8,EUR
1,787,787,Starters,Insalata,4,EUR
2,787,787,Primi,Pici al ragù di cinghiale,8,EUR
3,787,787,Secondi,Carne,15,EUR
4,787,787,Drink,Vino Locale,6,EUR
5,787,787,Dessert,Tiramisu,8,EUR
1,788,788,Starters,Insalata,4,EUR
2,788,788,Primi,Pici al ragù di cinghiale,8,EUR
3,788,788,Secondi,Carne,15,EUR
4,788,788,Drink,Vino Locale,6,EUR
5,788,788,Dessert,Tiramisu,8,EUR
1,789,789,Starters,Insalata,4,EUR
2,789,789,Primi,Pici al ragù di cinghiale,8,EUR
3,789,789,Secondi,Carne,15,EUR
4,789,789,Drink,Vino Locale,6,EUR
5,789,789,Dessert,Tiramisu,8,EUR
1,790,790,Starters,Insalata,4,EUR
2,790,790,Primi,Pici al ragù di cinghiale,8,EUR
3,790,790,Secondi,Carne,15,EUR
4,790,790,Drink,Vino Locale,6,EUR
5,790,790,Dessert,Tiramisu,8,EUR
1,791,791,Starters,Insalata,4,EUR
2,791,791,Primi,Pici al ragù di cinghiale,8,EUR
3,791,791,Secondi,Carne,15,EUR
4,791,791,Drink,Vino Locale,6,EUR
5,791,791,Dessert,Tiramisu,8,EUR
1,792,792,Starters,Insalata,4,EUR
2,792,792,Primi,Pici al ragù di cinghiale,8,EUR
3,792,792,Secondi,Carne,15,EUR
4,792,792,Drink,Vino Locale,6,EUR
5,792,792,Dessert,Tiramisu,8,EUR
1,793,793,Starters,Insalata,4,EUR
2,793,793,Primi,Pici al ragù di cinghiale,8,EUR
3,793,793,Secondi,Carne,15,EUR
4,793,793,Drink,Vino Locale,6,EUR
5,793,793,Dessert,Tiramisu,8,EUR
1,794,794,Starters,Insalata,4,EUR
2,794,794,Primi,Pici al ragù di cinghiale,8,EUR
3,794,794,Secondi,Carne,15,EUR
4,794,794,Drink,Vino Locale,6,EUR
5,794,794,Dessert,Tiramisu,8,EUR
1,795,795,Starters,Insalata,4,EUR
2,795,795,Primi,Pici al ragù di cinghiale,8,EUR
3,795,795,Secondi,Carne,15,EUR
4,795,795,Drink,Vino Locale,6,EUR
5,795,795,Dessert,Tiramisu,8,EUR
1,796,796,Starters,Insalata,4,EUR
2,796,796,Primi,Pici al ragù di cinghiale,8,EUR
3,796,796,Secondi,Carne,15,EUR
4,796,796,Drink,Vino Locale,6,EUR
5,796,796,Dessert,Tiramisu,8,EUR
1,797,797,Starters,Insalata,4,EUR
2,797,797,Primi,Pici al ragù di cinghiale,8,EUR
3,797,797,Secondi,Carne,15,EUR
4,797,797,Drink,Vino Locale,6,EUR
5,797,797,Dessert,Tiramisu,8,EUR
1,798,798,Starters,Insalata,4,EUR
2,798,798,Primi,Pici al ragù di cinghiale,8,EUR
3,798,798,Secondi,Carne,15,EUR
4,798,798,Drink,Vino Locale,6,EUR
5,798,798,Dessert,Tiramisu,8,EUR
1,799,799,Starters,Insalata,4,EUR
2,799,799,Primi,Pici al ragù di cinghiale,8,EUR
3,799,799,Secondi,Carne,15,EUR
4,799,799,Drink,Vino Locale,6,EUR
5,799,799,Dessert,Tiramisu,8,EUR
1,800,800,Starters,Insalata,4,EUR
2,800,800,Primi,Pici al ragù di cinghiale,8,EUR
3,800,800,Secondi,Carne,15,EUR
4,800,800,Drink,Vino Locale,6,EUR
5,800,800,Dessert,Tiramisu,8,EUR
1,801,801,Starters,Insalata,4,EUR
2,801,801,Primi,Pici al ragù di cinghiale,8,EUR
3,801,801,Secondi,Carne,15,EUR
4,801,801,Drink,Vino Locale,6,EUR
5,801,801,Dessert,Tiramisu,8,EUR
1,802,802,Starters,Insalata,4,EUR
2,802,802,Primi,Pici al ragù di cinghiale,8,EUR
3,802,802,Secondi,Carne,15,EUR
4,802,802,Drink,Vino Locale,6,EUR
5,802,802,Dessert,Tiramisu,8,EUR
1,803,803,Starters,Insalata,4,EUR
2,803,803,Primi,Pici al ragù di cinghiale,8,EUR
3,803,803,Secondi,Carne,15,EUR
4,803,803,Drink,Vino Locale,6,EUR
5,803,803,Dessert,Tiramisu,8,EUR
1,804,804,Starters,Insalata,4,EUR
2,804,804,Primi,Pici al ragù di cinghiale,8,EUR
3,804,804,Secondi,Carne,15,EUR
4,804,804,Drink,Vino Locale,6,EUR
5,804,804,Dessert,Tiramisu,8,EUR
1,805,805,Starters,Insalata,4,EUR
2,805,805,Primi,Pici al ragù di cinghiale,8,EUR
3,805,805,Secondi,Carne,15,EUR
4,805,805,Drink,Vino Locale,6,EUR
5,805,805,Dessert,Tiramisu,8,EUR
1,806,806,Starters,Insalata,4,EUR
2,806,806,Primi,Pici al ragù di cinghiale,8,EUR
3,806,806,Secondi,Carne,15,EUR
4,806,806,Drink,Vino Locale,6,EUR
5,806,806,Dessert,Tiramisu,8,EUR
1,807,807,Starters,Insalata,4,EUR
2,807,807,Primi,Pici al ragù di cinghiale,8,EUR
3,807,807,Secondi,Carne,15,EUR
4,807,807,Drink,Vino Locale,6,EUR
5,807,807,Dessert,Tiramisu,8,EUR
1,808,808,Starters,Insalata,4,EUR
2,808,808,Primi,Pici al ragù di cinghiale,8,EUR
3,808,808,Secondi,Carne,15,EUR
4,808,808,Drink,Vino Locale,6,EUR
5,808,808,Dessert,Tiramisu,8,EUR
1,809,809,Starters,Insalata,4,EUR
2,809,809,Primi,Pici al ragù di cinghiale,8,EUR
3,809,809,Secondi,Carne,15,EUR
4,809,809,Drink,Vino Locale,6,EUR
5,809,809,Dessert,Tiramisu,8,EUR
1,810,810,Starters,Insalata,4,EUR
2,810,810,Primi,Pici al ragù di cinghiale,8,EUR
3,810,810,Secondi,Carne,15,EUR
4,810,810,Drink,Vino Locale,6,EUR
5,810,810,Dessert,Tiramisu,8,EUR
1,811,811,Starters,Insalata,4,EUR
2,811,811,Primi,Pici al ragù di cinghiale,8,EUR
3,811,811,Secondi,Carne,15,EUR
4,811,811,Drink,Vino Locale,6,EUR
5,811,811,Dessert,Tiramisu,8,EUR
1,812,812,Starters,Insalata,4,EUR
2,812,812,Primi,Pici al ragù di cinghiale,8,EUR
3,812,812,Secondi,Carne,15,EUR
4,812,812,Drink,Vino Locale,6,EUR
5,812,812,Dessert,Tiramisu,8,EUR
1,813,813,Starters,Insalata,4,EUR
2,813,813,Primi,Pici al ragù di cinghiale,8,EUR
3,813,813,Secondi,Carne,15,EUR
4,813,813,Drink,Vino Locale,6,EUR
5,813,813,Dessert,Tiramisu,8,EUR
1,814,814,Starters,Insalata,4,EUR
2,814,814,Primi,Pici al ragù di cinghiale,8,EUR
3,814,814,Secondi,Carne,15,EUR
4,814,814,Drink,Vino Locale,6,EUR
5,814,814,Dessert,Tiramisu,8,EUR
1,815,815,Starters,Insalata,4,EUR
2,815,815,Primi,Pici al ragù di cinghiale,8,EUR
3,815,815,Secondi,Carne,15,EUR
4,815,815,Drink,Vino Locale,6,EUR
5,815,815,Dessert,Tiramisu,8,EUR
1,816,816,Starters,Insalata,4,EUR
2,816,816,Primi,Pici al ragù di cinghiale,8,EUR
3,816,816,Secondi,Carne,15,EUR
4,816,816,Drink,Vino Locale,6,EUR
5,816,816,Dessert,Tiramisu,8,EUR
1,817,817,Starters,Insalata,4,EUR
2,817,817,Primi,Pici al ragù di cinghiale,8,EUR
3,817,817,Secondi,Carne,15,EUR
4,817,817,Drink,Vino Locale,6,EUR
5,817,817,Dessert,Tiramisu,8,EUR
1,818,818,Starters,Insalata,4,EUR
2,818,818,Primi,Pici al ragù di cinghiale,8,EUR
3,818,818,Secondi,Carne,15,EUR
4,818,818,Drink,Vino Locale,6,EUR
5,818,818,Dessert,Tiramisu,8,EUR
1,819,819,Starters,Insalata,4,EUR
2,819,819,Primi,Pici al ragù di cinghiale,8,EUR
3,819,819,Secondi,Carne,15,EUR
4,819,819,Drink,Vino Locale,6,EUR
5,819,819,Dessert,Tiramisu,8,EUR
1,820,820,Starters,Insalata,4,EUR
2,820,820,Primi,Pici al ragù di cinghiale,8,EUR
3,820,820,Secondi,Carne,15,EUR
4,820,820,Drink,Vino Locale,6,EUR
5,820,820,Dessert,Tiramisu,8,EUR
1,821,821,Starters,Insalata,4,EUR
2,821,821,Primi,Pici al ragù di cinghiale,8,EUR
3,821,821,Secondi,Carne,15,EUR
4,821,821,Drink,Vino Locale,6,EUR
5,821,821,Dessert,Tiramisu,8,EUR
1,822,822,Starters,Insalata,4,EUR
2,822,822,Primi,Pici al ragù di cinghiale,8,EUR
3,822,822,Secondi,Carne,15,EUR
4,822,822,Drink,Vino Locale,6,EUR
5,822,822,Dessert,Tiramisu,8,EUR
1,823,823,Starters,Insalata,4,EUR
2,823,823,Primi,Pici al ragù di cinghiale,8,EUR
3,823,823,Secondi,Carne,15,EUR
4,823,823,Drink,Vino Locale,6,EUR
5,823,823,Dessert,Tiramisu,8,EUR
1,824,824,Starters,Insalata,4,EUR
2,824,824,Primi,Pici al ragù di cinghiale,8,EUR
3,824,824,Secondi,Carne,15,EUR
4,824,824,Drink,Vino Locale,6,EUR
5,824,824,Dessert,Tiramisu,8,EUR
1,825,825,Starters,Insalata,4,EUR
2,825,825,Primi,Pici al ragù di cinghiale,8,EUR
3,825,825,Secondi,Carne,15,EUR
4,825,825,Drink,Vino Locale,6,EUR
5,825,825,Dessert,Tiramisu,8,EUR
1,826,826,Starters,Insalata,4,EUR
2,826,826,Primi,Pici al ragù di cinghiale,8,EUR
3,826,826,Secondi,Carne,15,EUR
4,826,826,Drink,Vino Locale,6,EUR
5,826,826,Dessert,Tiramisu,8,EUR
1,827,827,Starters,Insalata,4,EUR
2,827,827,Primi,Pici al ragù di cinghiale,8,EUR
3,827,827,Secondi,Carne,15,EUR
4,827,827,Drink,Vino Locale,6,EUR
5,827,827,Dessert,Tiramisu,8,EUR
1,828,828,Starters,Insalata,4,EUR
2,828,828,Primi,Pici al ragù di cinghiale,8,EUR
3,828,828,Secondi,Carne,15,EUR
4,828,828,Drink,Vino Locale,6,EUR
5,828,828,Dessert,Tiramisu,8,EUR
1,829,829,Starters,Insalata,4,EUR
2,829,829,Primi,Pici al ragù di cinghiale,8,EUR
3,829,829,Secondi,Carne,15,EUR
4,829,829,Drink,Vino Locale,6,EUR
5,829,829,Dessert,Tiramisu,8,EUR
1,830,830,Starters,Insalata,4,EUR
2,830,830,Primi,Pici al ragù di cinghiale,8,EUR
3,830,830,Secondi,Carne,15,EUR
4,830,830,Drink,Vino Locale,6,EUR
5,830,830,Dessert,Tiramisu,8,EUR
1,831,831,Starters,Insalata,4,EUR
2,831,831,Primi,Pici al ragù di cinghiale,8,EUR
3,831,831,Secondi,Carne,15,EUR
4,831,831,Drink,Vino Locale,6,EUR
5,831,831,Dessert,Tiramisu,8,EUR
1,832,832,Starters,Insalata,4,EUR
2,832,832,Primi,Pici al ragù di cinghiale,8,EUR
3,832,832,Secondi,Carne,15,EUR
4,832,832,Drink,Vino Locale,6,EUR
5,832,832,Dessert,Tiramisu,8,EUR
1,833,833,Starters,Insalata,4,EUR
2,833,833,Primi,Pici al ragù di cinghiale,8,EUR
3,833,833,Secondi,Carne,15,EUR
4,833,833,Drink,Vino Locale,6,EUR
5,833,833,Dessert,Tiramisu,8,EUR
1,834,834,Starters,Insalata,4,EUR
2,834,834,Primi,Pici al ragù di cinghiale,8,EUR
3,834,834,Secondi,Carne,15,EUR
4,834,834,Drink,Vino Locale,6,EUR
5,834,834,Dessert,Tiramisu,8,EUR
1,835,835,Starters,Insalata,4,EUR
2,835,835,Primi,Pici al ragù di cinghiale,8,EUR
3,835,835,Secondi,Carne,15,EUR
4,835,835,Drink,Vino Locale,6,EUR
5,835,835,Dessert,Tiramisu,8,EUR
1,836,836,Starters,Insalata,4,EUR
2,836,836,Primi,Pici al ragù di cinghiale,8,EUR
3,836,836,Secondi,Carne,15,EUR
4,836,836,Drink,Vino Locale,6,EUR
5,836,836,Dessert,Tiramisu,8,EUR
1,837,837,Starters,Insalata,4,EUR
2,837,837,Primi,Pici al ragù di cinghiale,8,EUR
3,837,837,Secondi,Carne,15,EUR
4,837,837,Drink,Vino Locale,6,EUR
5,837,837,Dessert,Tiramisu,8,EUR
1,838,838,Starters,Insalata,4,EUR
2,838,838,Primi,Pici al ragù di cinghiale,8,EUR
3,838,838,Secondi,Carne,15,EUR
4,838,838,Drink,Vino Locale,6,EUR
5,838,838,Dessert,Tiramisu,8,EUR
1,839,839,Starters,Insalata,4,EUR
2,839,839,Primi,Pici al ragù di cinghiale,8,EUR
3,839,839,Secondi,Carne,15,EUR
4,839,839,Drink,Vino Locale,6,EUR
5,839,839,Dessert,Tiramisu,8,EUR
1,840,840,Starters,Insalata,4,EUR
2,840,840,Primi,Pici al ragù di cinghiale,8,EUR
3,840,840,Secondi,Carne,15,EUR
4,840,840,Drink,Vino Locale,6,EUR
5,840,840,Dessert,Tiramisu,8,EUR
1,841,841,Starters,Insalata,4,EUR
2,841,841,Primi,Pici al ragù di cinghiale,8,EUR
3,841,841,Secondi,Carne,15,EUR
4,841,841,Drink,Vino Locale,6,EUR
5,841,841,Dessert,Tiramisu,8,EUR
1,842,842,Starters,Insalata,4,EUR
2,842,842,Primi,Pici al ragù di cinghiale,8,EUR
3,842,842,Secondi,Carne,15,EUR
4,842,842,Drink,Vino Locale,6,EUR
5,842,842,Dessert,Tiramisu,8,EUR
1,843,843,Starters,Insalata,4,EUR
2,843,843,Primi,Pici al ragù di cinghiale,8,EUR
3,843,843,Secondi,Carne,15,EUR
4,843,843,Drink,Vino Locale,6,EUR
5,843,843,Dessert,Tiramisu,8,EUR
1,844,844,Starters,Insalata,4,EUR
2,844,844,Primi,Pici al ragù di cinghiale,8,EUR
3,844,844,Secondi,Carne,15,EUR
4,844,844,Drink,Vino Locale,6,EUR
5,844,844,Dessert,Tiramisu,8,EUR
1,845,845,Starters,Insalata,4,EUR
2,845,845,Primi,Pici al ragù di cinghiale,8,EUR
3,845,845,Secondi,Carne,15,EUR
4,845,845,Drink,Vino Locale,6,EUR
5,845,845,Dessert,Tiramisu,8,EUR
1,846,846,Starters,Insalata,4,EUR
2,846,846,Primi,Pici al ragù di cinghiale,8,EUR
3,846,846,Secondi,Carne,15,EUR
4,846,846,Drink,Vino Locale,6,EUR
5,846,846,Dessert,Tiramisu,8,EUR
1,847,847,Starters,Insalata,4,EUR
2,847,847,Primi,Pici al ragù di cinghiale,8,EUR
3,847,847,Secondi,Carne,15,EUR
4,847,847,Drink,Vino Locale,6,EUR
5,847,847,Dessert,Tiramisu,8,EUR
1,848,848,Starters,Insalata,4,EUR
2,848,848,Primi,Pici al ragù di cinghiale,8,EUR
3,848,848,Secondi,Carne,15,EUR
4,848,848,Drink,Vino Locale,6,EUR
5,848,848,Dessert,Tiramisu,8,EUR
1,849,849,Starters,Insalata,4,EUR
2,849,849,Primi,Pici al ragù di cinghiale,8,EUR
3,849,849,Secondi,Carne,15,EUR
4,849,849,Drink,Vino Locale,6,EUR
5,849,849,Dessert,Tiramisu,8,EUR
1,850,850,Starters,Insalata,4,EUR
